Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,molecule,begin,end,strand,id,locus,description,,
BAF68643.1,249.4479445,-0.73304633,0.446443084,-1.641970401,0.100596138,0.407331904,AP009351.1,2609569,2609991,-,NWMN_2371,NWMN_2371,alkylhydroperoxidase AhpD family protein,,
BAF68644.1,104.2433422,0.150817458,0.273906056,0.550617465,0.581895934,0.861821343,AP009351.1,2610443,2610862,-,NWMN_2372,NWMN_2372,conserved hypothetical protein,,
BAF68645.1,77.2440476,0.690707375,0.250465323,2.757696623,0.005821019,0.063429958,AP009351.1,2610880,2611299,-,NWMN_2373,NWMN_2373,conserved hypothetical protein,,
BAF68646.1,433.7577984,1.042740359,0.221289136,4.712117264,2.45E-06,9.32E-05,AP009351.1,2611566,2611988,-,NWMN_2374,NWMN_2374,conserved hypothetical protein,,
BAF68647.1,730.5683933,0.964090981,0.393578986,2.449548921,0.014303528,0.121445891,AP009351.1,2612239,2612934,-,NWMN_2375,NWMN_2375,NAD-dependent epimerase%2Fdehydratase,,
BAF68648.1,255.0344607,0.119094414,0.433042955,0.275017553,0.783302753,0.939692673,AP009351.1,2613223,2613504,+,NWMN_2376,NWMN_2376,conserved hypothetical protein,,
BAF68649.1,3198.808048,0.431605329,0.466110263,0.925972593,0.354460223,0.734352562,AP009351.1,2613764,2613955,-,NWMN_2377,NWMN_2377,conserved hypothetical protein,,
BAF68650.1,2.020167077,0.041218785,0.87774814,0.046959695,0.96254535,NA,AP009351.1,2614023,2614178,-,NWMN_2378,NWMN_2378,conserved hypothetical protein,,
BAF68651.1,68.43235539,0.256791107,0.274933286,0.934012432,0.35029748,0.728809941,AP009351.1,2614516,2615310,-,NWMN_2379,NWMN_2379,conserved hypothetical protein,,
BAF68652.1,38.89832069,0.341532096,0.308559707,1.106859026,0.268354883,0.652452368,AP009351.1,2615846,2616133,-,NWMN_2380,NWMN_2380,conserved hypothetical protein,,
BAF68653.1,33.61398424,0.270106686,0.331108365,0.815765211,0.414634434,0.774740216,AP009351.1,2616136,2616462,-,NWMN_2381,NWMN_2381,conserved hypothetical protein,,
BAF68654.1,11.28384943,-0.012851227,0.543280853,-0.02365485,0.98112792,0.994392077,AP009351.1,2616462,2616755,-,NWMN_2382,NWMN_2382,conserved hypothetical protein,,
BAF68655.1,53.12982482,0.211909181,0.288520239,0.734469033,0.462662927,0.802663125,AP009351.1,2616674,2617786,-,NWMN_2383,NWMN_2383,conserved hypothetical protein,,
BAF68656.1,21.29313074,-0.166289829,0.338345223,-0.491479759,0.623087165,0.87999549,AP009351.1,2617783,2618568,-,NWMN_2384,NWMN_2384,conserved hypothetical protein,,
BAF68657.1,10.85995405,0.075460302,0.426217268,0.177046562,0.859471816,NA,AP009351.1,2618680,2619456,-,NWMN_2385,NWMN_2385,conserved hypothetical protein,,
BAF68658.1,212.3159095,-0.295095158,0.190008171,-1.553065617,0.120407459,0.438534943,AP009351.1,2619759,2622620,-,NWMN_2386,NWMN_2386,conserved hypothetical protein,,
BAF68659.1,47.48253788,0.424656214,0.328492278,1.292743371,0.196099832,0.558650788,AP009351.1,2622622,2623014,-,NWMN_2387,NWMN_2387,hydrolase,,
BAF68660.1,330.8066236,1.053073389,0.220627568,4.773081614,1.81E-06,7.25E-05,AP009351.1,2623188,2624939,+,NWMN_2388,NWMN_2388,phosphoglucomutase%2Fphosphomannomutase family protein,,
BAF68661.1,65.80497965,1.196507697,0.359003283,3.332860046,0.000859582,0.013819429,AP009351.1,2625223,2625489,+,NWMN_2389,NWMN_2389,conserved hypothetical protein,,
BAF68662.1,29.96206607,1.494484562,0.363345541,4.113122059,3.90E-05,0.001060376,AP009351.1,2625633,2625941,+,NWMN_2390,NWMN_2390,conserved hypothetical protein,,
BAF68663.1,125.6859551,-0.080319031,0.232672001,-0.345202819,0.7299419,0.925502162,AP009351.1,2626263,2627456,-,NWMN_2391,NWMN_2391,conserved hypothetical protein,,
BAF68664.1,46.19667514,0.41184187,0.302223687,1.362705467,0.172975354,0.525825737,AP009351.1,2627840,2632345,-,NWMN_2392,NWMN_2392,conserved hypothetical protein,,
BAF68665.1,3.109396902,1.393312035,0.855323491,1.628988388,0.103315477,NA,AP009351.1,2632644,2633000,-,sarT,NWMN_2393,staphylococcal accessory regulator T,,
BAF68666.1,2.549721398,0.393325679,0.853821503,0.460664996,0.645038972,NA,AP009351.1,2633324,2634067,+,sarU,NWMN_2394,staphylococcal accessory regulator U,,
BAF68667.1,425.157529,-0.328869583,0.278470199,-1.180986633,0.237608033,0.61732264,AP009351.1,2634278,2635144,-,gtaB,NWMN_2395,UTP-glucose-1-phosphate uridyltransferase,,
BAF68668.1,3338.804813,-0.450262232,0.14558508,-3.092777316,0.001982929,0.027389932,AP009351.1,2635324,2635710,-,NWMN_2396,NWMN_2396,C-terminal part of fibronectin binding protein B,,
BAF68669.1,2203.844057,-0.620856822,0.301770334,-2.057381898,0.039649505,0.23521333,AP009351.1,2636113,2638146,-,fnbB,NWMN_2397,fibronectin binding protein B precursor,,
BAF68670.1,3389.285184,-0.459079593,0.137447665,-3.340031941,0.000837688,0.013547602,AP009351.1,2638828,2639214,-,NWMN_2398,NWMN_2398,C-terminal part of fibronectin binding protein A,,
BAF68671.1,6489.293398,-0.43190106,0.355214167,-1.215889173,0.224027143,0.600573998,AP009351.1,2639617,2641842,-,fnbA,NWMN_2399,fibronectin binding protein A precursor,,
BAF68673.1,711.3863195,0.347085228,0.266828474,1.30078032,0.19333366,0.554867663,AP009351.1,2642311,2643669,-,gntP,NWMN_2401,gluconate permease,,
BAF68674.1,349.7004693,1.654289031,0.350623056,4.718141044,2.38E-06,9.11E-05,AP009351.1,2643786,2645339,-,gntK,NWMN_2402,gluconate kinase,,
BAF68675.1,296.0227796,2.78512136,0.329969593,8.440539423,3.16E-17,4.52E-15,AP009351.1,2645363,2646043,-,gntR,NWMN_2403,gluconate operon transcriptional repressor,,
BAF68676.1,334.7719765,0.163119805,0.198157582,0.823182253,0.410404359,0.771511743,AP009351.1,2646197,2646961,-,NWMN_2404,NWMN_2404,transcriptional regulator MerR family protein,,
BAF68677.1,164.9872977,0.565356066,0.396288639,1.426626983,0.153687442,0.497449807,AP009351.1,2647126,2647818,-,NWMN_2405,NWMN_2405,conserved hypothetical protein,,
BAF68678.1,248.743571,-0.302404947,0.419383127,-0.721070848,0.470865926,0.806143651,AP009351.1,2648049,2648537,-,NWMN_2406,NWMN_2406,conserved hypothetical protein,,
BAF68679.1,162.7378877,0.340470347,0.369787837,0.920718077,0.357197636,0.735789216,AP009351.1,2648604,2650496,-,NWMN_2407,NWMN_2407,conserved hypothetical protein,,
BAF68680.1,2088.418869,1.110653588,0.361257034,3.07441374,0.002109167,0.028595977,AP009351.1,2650905,2652182,-,NWMN_2408,NWMN_2408,conserved hypothetical protein,,
BAF68681.1,304.6624543,0.840717818,0.430125329,1.954588024,0.050631716,0.273579284,AP009351.1,2652729,2653340,+,NWMN_2409,NWMN_2409,DedA family protein,,
BAF68682.1,94.32980091,0.006585486,0.31457831,0.020934329,0.983298042,0.994392077,AP009351.1,2653437,2654600,-,NWMN_2410,NWMN_2410,multidrug resistance transporter protein,,
BAF68683.1,15.24663226,-0.184331598,0.50258056,-0.36677025,0.7137904,0.92022231,AP009351.1,2654593,2655051,-,NWMN_2411,NWMN_2411,transcriptional regulator MarR family protein,,
BAF68684.1,611.6320664,-0.514329807,0.40584075,-1.267319282,0.205041149,0.571674501,AP009351.1,2655485,2656180,+,NWMN_2412,NWMN_2412,ABC transporter%2C ATP-binding protein,,
BAF68685.1,516.4854001,-0.380731316,0.22382122,-1.701051026,0.088933406,0.377278798,AP009351.1,2656182,2656952,+,NWMN_2413,NWMN_2413,conserved hypothetical protein,,
BAF68686.1,371.4941686,1.09722517,0.298159772,3.679990636,0.000233243,0.0047891,AP009351.1,2657325,2659289,+,fbp,NWMN_2414,fructose-1%2C6-bisphosphatase,,
BAF68687.1,399.7470206,-0.27083664,0.395376663,-0.68500917,0.493338135,0.82037937,AP009351.1,2659633,2660712,+,NWMN_2415,NWMN_2415,conserved hypothetical protein,,
BAF68688.1,38.90054677,-0.057282222,0.433258211,-0.132212663,0.894816085,0.970380718,AP009351.1,2660817,2661410,-,NWMN_2416,NWMN_2416,phospholipase%2Fcarboxylesterase family protein,,
BAF68689.1,23.50193634,-0.099032421,0.381570867,-0.259538738,0.795219597,0.943731552,AP009351.1,2661432,2662400,-,NWMN_2417,NWMN_2417,conserved hypothetical protein,,
BAF68690.1,67.1157236,-0.571994741,0.357697368,-1.599102461,0.109797838,0.422590469,AP009351.1,2662478,2662912,-,NWMN_2418,NWMN_2418,MarR family regulatory protein,,
BAF68691.1,167.9612405,0.098993777,0.394812554,0.250736143,0.802018115,0.945230361,AP009351.1,2663130,2663423,+,NWMN_2419,NWMN_2419,acetyltransferase%2C GNAT family protein,,
BAF68692.1,1011.62888,-0.743678982,0.378155492,-1.966595749,0.049229834,0.268925413,AP009351.1,2663594,2664400,+,NWMN_2420,NWMN_2420,bleomycin resistance protein,,
BAF68693.1,850.6161071,0.162455714,0.30200765,0.537919201,0.590632832,0.865794121,AP009351.1,2664520,2665191,-,NWMN_2421,NWMN_2421,NAD%28P%29H-flavin oxidoreductase,,
BAF68694.1,690.8217096,0.059617756,0.241348233,0.247019651,0.804893016,0.945528564,AP009351.1,2665506,2666453,+,NWMN_2422,NWMN_2422,D-isomer specific 2-hydroxyacid dehydrogenase family protein,,
BAF68695.1,108.9948211,-0.052212289,0.22173227,-0.235474472,0.81384049,0.945939729,AP009351.1,2666702,2667502,-,NWMN_2423,NWMN_2423,hydrolase,,
BAF68696.1,6.186099575,0.65801341,0.592280533,1.110982675,0.266575807,NA,AP009351.1,2667823,2668458,+,NWMN_2424,NWMN_2424,ABC transporter%2C ATP-binding protein,,
BAF68697.1,20.71587488,0.244155111,0.421562381,0.579167217,0.562476349,0.851391777,AP009351.1,2668464,2669195,+,NWMN_2425,NWMN_2425,conserved hypothetical protein,,
BAF68698.1,2126.730714,0.040963033,0.152636227,0.268370318,0.788414285,0.940871295,AP009351.1,2669355,2669975,-,srtA,NWMN_2426,sortase A%2C peptide LPXTG peptidoglycan transferase,,
BAF68699.1,254.0960281,-0.213417568,0.474648061,-0.449633287,0.652974882,0.891015493,AP009351.1,2670169,2670660,+,NWMN_2427,NWMN_2427,acetyltransferase%2C GNAT family protein,,
BAF68700.1,64.25122313,0.484336618,0.253787179,1.908436113,0.056334873,0.28961561,AP009351.1,2671098,2671268,-,NWMN_2428,NWMN_2428,conserved hypothetical protein,,
BAF68701.1,294.8082673,-0.853366955,0.192116639,-4.441921117,8.92E-06,0.000302807,AP009351.1,2671447,2672346,-,sdhA,NWMN_2429,L-serine dehydratase%2C iron-sulfur-dependent%2C alpha subunit,,
BAF68702.1,77.38012707,-0.874850354,0.393482112,-2.223354831,0.026191883,0.179510783,AP009351.1,2672360,2673040,-,sdhB,NWMN_2430,L-serine dehydratase%2C iron-sulfur-dependent%2C beta subunit,,
BAF68703.1,112.5711927,-1.459455488,0.355380334,-4.106742409,4.01E-05,0.001074161,AP009351.1,2673043,2674086,-,NWMN_2431,NWMN_2431,conserved hypothetical protein,,
BAF68704.1,11.73792258,0.135121153,0.613523613,0.220237901,0.825685881,0.949501421,AP009351.1,2674637,2674840,+,NWMN_2432,NWMN_2432,conserved hypothetical protein,,
BAF68705.1,210.1492792,0.376647793,0.431692141,0.872491661,0.382940216,0.751848909,AP009351.1,2675032,2675958,+,NWMN_2433,NWMN_2433,conserved hypothetical protein,,
BAF68706.1,1002.575322,0.5390572,0.218133399,2.471227251,0.013465022,0.115957101,AP009351.1,2676040,2677008,-,NWMN_2434,NWMN_2434,conserved hypothetical protein,,
BAF68707.1,252.0611367,0.715704369,0.245920807,2.910304248,0.003610771,0.043602063,AP009351.1,2677141,2677485,-,NWMN_2435,NWMN_2435,conserved hypothetical protein,,
BAF68708.1,290.2101092,0.409681539,0.322526267,1.270226898,0.204003819,0.570245243,AP009351.1,2677527,2677937,-,NWMN_2436,NWMN_2436,conserved hypothetical protein,,
BAF68709.1,3430.021133,0.727493357,0.324097077,2.24467732,0.024788855,0.174029838,AP009351.1,2678317,2680383,-,ptsG,NWMN_2437,PTS system%2C glucose-specific IIABC component,,
BAF68710.1,5045.238162,-0.922433746,0.265403258,-3.475593146,0.000509725,0.008906255,AP009351.1,2680684,2682423,-,poxB,NWMN_2438,pyruvate oxidase,,
BAF68711.1,1687.596014,-0.797939618,0.347836304,-2.294009016,0.021789981,0.161317106,AP009351.1,2682470,2683159,-,cidB,NWMN_2439,holin-like protein CidB,,
BAF68712.1,85.36959897,-1.210777421,0.269571677,-4.491486031,7.07E-06,0.000246369,AP009351.1,2683152,2683547,-,cidA,NWMN_2440,holin-like protein CidA,,
BAF68713.1,269.2169958,0.796578361,0.293660683,2.712580904,0.006676148,0.069233186,AP009351.1,2683760,2684647,-,NWMN_2441,NWMN_2441,transcriptional regulator LysR family protein,,
BAF68714.1,5321.196694,-0.327055141,0.418387228,-0.78170441,0.43438831,0.786908556,AP009351.1,2684805,2685023,+,NWMN_2442,NWMN_2442,conserved hypothetical protein,,
BAF68715.1,164.9567821,-0.828763871,0.372776315,-2.2232203,0.026200949,0.179510783,AP009351.1,2685413,2685844,+,NWMN_2443,NWMN_2443,secretory antigen SsaA homolog,,
BAF68716.1,47.93554367,0.197174184,0.33168198,0.59446758,0.55219942,0.846649336,AP009351.1,2686604,2686861,-,NWMN_2444,NWMN_2444,conserved hypothetical protein,,
BAF68717.1,1576.469604,0.086321727,0.210285293,0.410498167,0.681440548,0.90647769,AP009351.1,2687440,2688717,-,mvaA,NWMN_2445,hydroxymethylglutaryl-CoA reductase%2C degradative,,
BAF68718.1,3756.86726,-0.072958259,0.301017515,-0.242372139,0.808491821,0.945939729,AP009351.1,2688971,2690137,+,mvaS,NWMN_2446,3-hydroxy-3-methylglutaryl coenzyme A synthase,,
BAF68719.1,526.3309647,0.57471274,0.356196731,1.613470001,0.106642436,0.418320035,AP009351.1,2690307,2690828,-,NWMN_2447,NWMN_2447,methylated-DNA-protein-cysteine methyltransferase,,
BAF68720.1,12033.25606,0.637379403,0.395975869,1.609642033,0.107476026,0.418956046,AP009351.1,2691237,2693342,+,clpC,NWMN_2448,ATP-dependent Clp protease%2C ATP-binding subunit ClpC,,
BAF68721.1,3.054755719,-0.673098083,0.786677545,-0.855621325,0.392207271,NA,AP009351.1,2693411,2693581,-,NWMN_2449,NWMN_2449,conserved hypothetical protein,,
BAF68722.1,60.42315854,0.367543931,0.303715612,1.210158178,0.226218203,0.603552656,AP009351.1,2693594,2695588,-,feoB,NWMN_2450,ferrous iron transport protein B,,
BAF68723.1,171.3847439,-0.243311948,0.309904337,-0.785119532,0.432383489,0.785284719,AP009351.1,2696043,2698532,-,NWMN_2451,NWMN_2451,MmpL efflux pump,,
BAF68724.1,660.8439409,-0.304156988,0.181119098,-1.679320356,0.093089626,0.387030625,AP009351.1,2698740,2699225,+,NWMN_2452,NWMN_2452,conserved hypothetical protein,,
BAF68725.1,2.384698522,-0.145347666,0.953312402,-0.152465935,0.878819457,NA,AP009351.1,2699302,2699469,-,NWMN_2453,NWMN_2453,conserved hypothetical protein,,
BAF68726.1,795.201979,1.323808575,0.229773501,5.76136313,8.34E-09,5.04E-07,AP009351.1,2699581,2701125,-,NWMN_2454,NWMN_2454,delta-1-pyrroline-5-carboxylate dehydrogenase,,
BAF68727.1,98.01192417,0.257431085,0.309308497,0.832279382,0.405251266,0.766363289,AP009351.1,2701315,2701914,-,NWMN_2455,NWMN_2455,galactoside O-acetyltransferase,,
BAF68728.1,63.3483199,1.599511946,0.469227771,3.408817731,0.000652451,0.01101061,AP009351.1,2702153,2702344,+,NWMN_2456,NWMN_2456,conserved hypothetical protein,,
BAF68729.1,18051.82976,-0.322445004,0.311064885,-1.03658439,NA,NA,AP009351.1,2702584,2704992,+,NWMN_2457,NWMN_2457,cation-transporting ATPase E1-E2 family protein,,
BAF68730.1,1681.565846,0.066040282,0.389758926,0.169438793,0.865451512,0.963516113,AP009351.1,2705352,2705558,+,NWMN_2458,NWMN_2458,heavy metal-binding protein,,
BAF68731.1,209.2845354,0.284731244,0.219688096,1.296070424,0.194951223,0.557570021,AP009351.1,2705648,2706646,-,NWMN_2459,NWMN_2459,D-isomer specific 2-hydroxyacid dehydrogenase family protein,,
BAF68732.1,350.13504,0.404595212,0.228929397,1.767336204,0.07717194,0.34628598,AP009351.1,2706669,2707823,-,NWMN_2460,NWMN_2460,aminotransferase%2C class I,,
BAF68733.1,178.4912315,-0.211064339,0.284175411,-0.742725552,0.457647857,0.80058578,AP009351.1,2708250,2709758,-,crtN,NWMN_2461,squalene synthase,,
BAF68734.1,33.8158683,0.13308662,0.509071545,0.261430091,0.793760855,0.943209378,AP009351.1,2709770,2710633,-,crtM,NWMN_2462,squalene desaturase,,
BAF68735.1,46.92729424,0.631966106,0.441651351,1.430916275,0.152454212,0.496086878,AP009351.1,2710670,2711797,-,NWMN_2463,NWMN_2463,glycosyl transferase%2C group 2 family protein,,
BAF68736.1,44.30579684,0.189824403,0.387018496,0.490478893,0.623795062,0.880670919,AP009351.1,2711803,2713296,-,crtI,NWMN_2464,phytoene dehydrogenase,,
BAF68737.1,13.75168006,-0.192993569,0.471147347,-0.409624654,0.682081309,0.907104707,AP009351.1,2713289,2713786,-,NWMN_2465,NWMN_2465,conserved hypothetical protein,,
BAF68738.1,243.2401149,-0.828582861,0.231427348,-3.580315243,0.00034318,0.006520419,AP009351.1,2713952,2714719,-,oatA,NWMN_2466,secretory antigen precursor SsaA homolog,,
BAF68739.1,1996.245186,-0.210315038,0.26557793,-0.791914593,0.428410478,0.782164093,AP009351.1,2715080,2716891,-,NWMN_2467,NWMN_2467,O-acetyltransferase OatA,,
BAF68740.1,41.19364664,-0.637440899,0.403516618,-1.57971412,0.11417235,0.43084205,AP009351.1,2717403,2717891,-,NWMN_2468,NWMN_2468,acetyltransferase%2C GNAT family protein,,
BAF68741.1,11319.86049,-0.770734665,0.353950354,-2.17752195,0.029441646,0.193972816,AP009351.1,2718167,2718868,-,NWMN_2469,NWMN_2469,immunodominant antigen A,,
BAF68742.1,321.2930434,0.950599744,0.407965578,2.330097918,0.019800976,0.152405816,AP009351.1,2719476,2720531,-,NWMN_2470,NWMN_2470,conserved hypothetical protein,,
BAF68743.1,115.906506,-0.131991986,0.262191167,-0.503418889,0.614669794,0.876965484,AP009351.1,2720923,2721510,+,NWMN_2471,NWMN_2471,TetR family regulatory protein,,
BAF68744.1,329.6524809,-2.80451961,0.584791424,-4.795760498,1.62E-06,6.57E-05,AP009351.1,2721852,2722208,+,NWMN_2472,NWMN_2472,conserved hypothetical protein,,
BAF68745.1,331.9954096,-2.422412289,0.502772384,-4.818109282,1.45E-06,5.97E-05,AP009351.1,2722428,2722658,+,NWMN_2473,NWMN_2473,conserved hypothetical protein,,
BAF68746.1,104.2753317,-0.024352986,0.234816874,-0.103710545,0.917399058,0.978123157,AP009351.1,2722808,2723185,-,NWMN_2474,NWMN_2474,glyoxalase family protein,,
BAF68747.1,160.9487004,-0.048277798,0.385214338,-0.125327107,0.900264593,0.97215011,AP009351.1,2723202,2724023,-,NWMN_2475,NWMN_2475,conserved hypothetical protein,,
BAF68748.1,39.1754554,-0.021037701,0.445573493,-0.047214884,0.962341965,0.988533187,AP009351.1,2724043,2724342,-,NWMN_2476,NWMN_2476,conserved hypothetical protein,,
BAF68749.1,39.93340928,0.243330742,0.362000122,0.672184142,0.501466475,0.823755422,AP009351.1,2724473,2725030,+,NWMN_2477,NWMN_2477,transcriptional regulator TetR family protein,,
BAF68750.1,73.66610153,0.254893469,0.398249707,0.64003429,0.522150307,0.83525604,AP009351.1,2725023,2725727,+,NWMN_2478,NWMN_2478,oxidoreductase,,
BAF68751.1,430.7840543,0.095302833,0.361267552,0.263801253,0.791933069,0.941703472,AP009351.1,2725825,2726835,+,NWMN_2479,NWMN_2479,amidohydrolase family protein,,
BAF68752.1,909.0834156,-0.064036263,0.206276538,-0.310438909,0.75622721,0.933678787,AP009351.1,2726855,2727685,+,NWMN_2480,NWMN_2480,hydrolase,,
BAF68753.1,148.9689385,1.237918837,0.208690811,5.931832042,3.00E-09,2.01E-07,AP009351.1,2727832,2728722,-,NWMN_2481,NWMN_2481,cobalamin synthesis protein,,
BAF68754.1,81.21689645,1.989649659,0.245784965,8.095082872,5.72E-16,7.23E-14,AP009351.1,2728820,2730160,-,NWMN_2482,NWMN_2482,conserved hypothetical protein,,
BAF68755.1,50.84453119,2.463867889,0.313023577,7.871189482,3.51E-15,3.90E-13,AP009351.1,2730154,2731260,-,NWMN_2483,NWMN_2483,flavin-containing monooxygenase FMO,,
BAF68756.1,13.27129238,-0.510303002,0.461961822,-1.104643236,0.269314209,0.652808562,AP009351.1,2731594,2731890,-,NWMN_2484,NWMN_2484,conserved hypothetical protein,,
BAF68757.1,14.18745687,0.680963149,0.467967004,1.455152058,0.14562717,0.485223201,AP009351.1,2731878,2732246,-,NWMN_2485,NWMN_2485,conserved hypothetical protein,,
BAF68758.1,10.82961721,-0.25254239,0.515428627,-0.489965782,0.624158113,NA,AP009351.1,2732261,2732539,-,NWMN_2486,NWMN_2486,conserved hypothetical protein,,
BAF68759.1,624.0708751,-0.551319258,0.392568118,-1.40439132,0.160202354,0.5107647,AP009351.1,2732881,2733747,-,NWMN_2487,NWMN_2487,fructosamine kinase family protein,,
BAF68760.1,849.7000225,0.127013963,0.411283472,0.308823407,0.757455863,0.933913597,AP009351.1,2733965,2735029,+,pyrD,NWMN_2488,dihydroorotate dehydrogenase,,
BAF68761.1,569.1701394,0.157910533,0.197767843,0.798464149,0.42460119,0.781356213,AP009351.1,2735184,2735459,+,NWMN_2489,NWMN_2489,conserved hypothetical protein,,
BAF68762.1,491.1012843,0.17719526,0.295842398,0.598951541,0.5492052,0.846569247,AP009351.1,2735645,2736367,-,NWMN_2490,NWMN_2490,conserved hypothetical protein,,
