locus,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,pval,padj,significant,Column1,Column2,Column3,Column4,Column5
NWMN_2145,8041.712017,7926.380248,8157.043785,1.029100741,0.041384218,0.854181695,0.925743845,no,,,,,
NWMN_2146,12467.89116,12494.62484,12441.15748,0.995720771,-0.006186869,0.804357276,0.897815276,no,,,,,
NWMN_2147,10506.86657,11184.00442,9829.728726,0.878909589,-0.186213328,0.554610116,0.723512847,no,,,,,
NWMN_2148,8340.070881,8734.307389,7945.834374,0.909726899,-0.136494584,0.615328095,0.766776853,no,,,,,
NWMN_2149,20468.7353,20937.4013,20000.0693,0.955231693,-0.066077391,0.774350891,0.879729947,no,,,,,
NWMN_2150,6154.7284,6288.821539,6020.635261,0.957355082,-0.062873976,0.715337191,0.838571593,no,,,,,
NWMN_2151,14049.48825,14345.05251,13753.924,0.958792168,-0.060709971,0.7253949,0.846743637,no,,,,,
NWMN_2152,18865.64298,20177.32187,17553.96408,0.869984837,-0.200937838,0.529146807,0.703289266,no,,,,,
NWMN_2153,11817.36776,13271.51478,10363.22074,0.780861937,-0.356860605,0.356442628,0.550789229,no,,,,,
NWMN_2154,1011.776361,1328.313978,695.2387441,0.523399404,-0.934015814,0.296505417,0.488197009,no,,,,,
NWMN_2155,15457.46903,25991.2126,4923.725461,0.189438082,-2.400201716,0.183654826,0.358126911,no,,,,,
NWMN_2156,4812.035088,4117.403182,5506.666993,1.337412624,0.41944464,0.611102298,0.763655621,no,,,,,
NWMN_2157,3159.80071,2100.526548,4219.074873,2.008579648,1.006175671,0.049952544,0.147154449,no,,,,,
NWMN_2158,2869.147377,2592.773643,3145.521111,1.213187707,0.278802784,0.378210771,0.57357211,no,,,,,
NWMN_2159,998.2186861,783.2058625,1213.23151,1.549058259,0.631391404,0.091996157,0.220537576,no,,,,,
NWMN_2160,514.1302141,583.0039251,445.256503,0.76372814,-0.388868914,0.782945476,0.885434749,no,,,,,
NWMN_2161,1715.413828,1863.086736,1567.74092,0.841475004,-0.249007677,0.940532238,0.971592965,no,,,,,
NWMN_2162,5039.317645,5516.124649,4562.510641,0.827122469,-0.273827134,0.408311574,0.602581501,no,,,,,
NWMN_2163,6068.024905,6445.485529,5690.564282,0.882875969,-0.17971732,0.610911344,0.763655621,no,,,,,
NWMN_2164,987.7234388,1147.229178,828.2176995,0.721928726,-0.470071683,0.24357398,0.4303305,no,,,,,
NWMN_2165,177.5801606,224.7808002,130.3795209,0.580029614,-0.785801533,0.074284484,0.19508076,no,,,,,
NWMN_2166,416.7584071,511.2983401,322.218474,0.630196597,-0.666126131,0.199145094,0.379829293,no,,,,,
NWMN_2167,699.8993428,1092.929339,306.8693463,0.280776932,-1.832503686,0.126601698,0.274987729,no,,,,,
NWMN_2168,3662.950675,4216.3474,3109.553951,0.737499465,-0.439286092,0.356380802,0.550789229,no,,,,,
NWMN_2169,1364.220646,1415.020556,1313.420736,0.92819905,-0.107493873,0.685918078,0.818403625,no,,,,,
NWMN_2170,591.8479904,560.7040877,622.9918931,1.111088552,0.151973802,0.933023512,0.967840586,no,,,,,
NWMN_2171,1273.674615,1248.578885,1298.770345,1.04019887,0.056859376,0.93038508,0.965870565,no,,,,,
NWMN_2172,1223.689125,1275.728146,1171.650104,0.918416755,-0.122779133,0.579857649,0.739467075,no,,,,,
NWMN_2173,1605.865218,1891.255911,1320.474525,0.698199814,-0.518288123,0.180767316,0.353287208,no,,,,,
NWMN_2174,2623.168952,3230.420852,2015.917053,0.624041617,-0.680285849,0.413552172,0.606403942,no,,,,,
NWMN_2175,672.4777811,862.6460994,482.3094628,0.55910467,-0.838809699,0.053981137,0.155859349,no,,,,,
NWMN_2176,1424.244565,1850.3363,998.1528312,0.539444009,-0.890454871,0.0493441,0.146378403,no,,,,,
NWMN_2177,1633.287135,1507.106123,1759.468147,1.167448078,0.223358388,0.651604517,0.794001931,no,,,,,
NWMN_2178,1969.305473,1687.244871,2251.366075,1.334344596,0.416131292,0.489078631,0.669440787,no,,,,,
NWMN_2179,2159.315595,2126.479083,2192.152108,1.030883457,0.043881243,0.828620468,0.909733915,no,,,,,
NWMN_2180,3054.931718,4044.850437,2065.012998,0.510528889,-0.969935496,0.21214682,0.392976276,no,,,,,
NWMN_2181,611.3700803,606.3539928,616.3861678,1.01654508,0.023674194,0.881356266,0.938461257,no,,,,,
NWMN_2182,445.4773155,412.6233164,478.3313146,1.159244511,0.213184895,0.68149823,0.815571972,no,,,,,
NWMN_2183,436.8458663,466.4920566,407.199676,0.872897341,-0.196116102,0.699307472,0.827906232,no,,,,,
NWMN_2184,39.34773569,27.66910853,51.02636284,1.844163602,0.882966648,0.123537836,0.271036412,no,,,,,
NWMN_2185,8794.897123,2342.208449,15247.5858,6.509918366,2.702639452,7.10E-07,1.15E-05,yes,"FepB; ABC-type Fe3+-hydroxamate transport system, periplasmic component [Inorganic ion transport and metabolism]",,,,
NWMN_2186,1160.952591,976.4454896,1345.459693,1.377915826,0.462487759,0.489750396,0.669658705,no,,,,,
NWMN_2187,120.2650643,134.6344231,105.8957056,0.786542573,-0.346403238,0.79591535,0.893993884,no,,,,,
NWMN_2188,42.22049424,73.56014648,10.880842,0.147917623,-2.757134151,1.52E-06,2.34E-05,yes,Urease A,,,,
NWMN_2189,49.67948671,78.62877016,20.73020327,0.263646541,-1.923323027,0.000136184,0.001303475,yes,Urease B,,,,
NWMN_2190,307.0678,389.7811626,224.3544374,0.575590765,-0.796884651,0.063050836,0.174199552,no,,,,,
NWMN_2191,165.1165809,202.8177959,127.4153659,0.62822577,-0.670644972,0.103859336,0.240163225,no,,,,,
NWMN_2192,250.90159,284.7013617,217.1018184,0.762559817,-0.391077584,0.311862915,0.505519725,no,,,,,
NWMN_2193,468.3267518,482.4856929,454.1678108,0.941308349,-0.087260704,0.901389855,0.949730521,no,,,,,
NWMN_2194,551.9527325,558.4401399,545.4653251,0.97676597,-0.033915156,0.977756792,0.989879309,no,,,,,
NWMN_2195,5401.768023,8197.112589,2606.423457,0.317968483,-1.653044321,0.183467268,0.358028359,no,,,,,
NWMN_2196,1645.958383,2230.529377,1061.387389,0.47584551,-1.071434837,0.34530473,0.538675378,no,,,,,
NWMN_2197,447.5553152,304.5823921,590.5282383,1.938812793,0.955173507,0.018513844,0.071037701,no,,,,,
NWMN_2198,922.2218741,509.6678641,1334.775884,2.618913175,1.38896823,0.008759217,0.039874274,yes,transcriptional regulator AraC family protein,,,,
NWMN_2199,7444.245218,8612.277762,6276.212675,0.728751771,-0.45650061,0.856253619,0.926684032,no,,,,,
NWMN_2200,7442.998252,6591.307868,8294.688635,1.258428343,0.331623069,0.517716688,0.692714575,no,,,,,
NWMN_2201,9955.695634,9178.258508,10733.13276,1.169408418,0.225778881,0.792548695,0.892257536,no,,,,,
NWMN_2202,490.605776,668.1302864,313.0812656,0.468593135,-1.093592276,0.34555054,0.538737208,no,,,,,
NWMN_2203,26340.93622,7728.798502,44953.07394,5.816308179,2.540103713,5.76E-06,7.66E-05,yes,SsaA,,,,
NWMN_2204,27.83333772,19.48535407,36.18132137,1.856847006,0.89285495,0.106226746,0.244125319,no,,,,,
NWMN_2205,12285.07894,19893.17065,4676.987228,0.235105168,-2.088621843,0.00994171,0.043733482,yes,LdhA; Lactate dehydrogenase and related dehydrogenases [Energy production and conversion / Coenzyme metabolism ,,,,
NWMN_2206,2443.236084,2200.053451,2686.418716,1.221069749,0.288145612,0.500204224,0.678978512,no,,,,,
NWMN_2207,2952.85562,2932.829008,2972.882233,1.013656856,0.019569353,0.820864749,0.907964272,no,,,,,
NWMN_2208,21.09641073,22.40755713,19.78526433,0.882972839,-0.179559035,0.954099116,0.979083332,no,,,,,
NWMN_2209,4917.570061,6265.364929,3569.775193,0.569763331,-0.811565319,0.071989019,0.191326728,no,,,,,
NWMN_2210,34296.37653,41921.24839,26671.50467,0.636228779,-0.652382463,0.168011423,0.336151492,no,,,,,
NWMN_2211,2743.218858,3683.620839,1802.816876,0.489414344,-1.03087171,0.033470606,0.109872731,no,,,,,
NWMN_2212,1947.172537,2767.746721,1126.598353,0.407045321,-1.296738659,0.00503892,0.025716209,yes,"Inositol-monophosphatase-like domains. This family of phosphatases is dependent on bivalent metal ions such as Mg++, and many members are inhibited by Li+ (which is thought to displace a bivalent ion in the active site). Substrates include fructose-1,6-bisphosphate, inositol poly- and monophosphates, PAP and PAPS, sedoheptulose-1,7-bisphosphate and probably others.",,,,
NWMN_2213,3688.641239,5518.959033,1858.323446,0.336716296,-1.570394548,0.016389242,0.064205533,no,,,,,
NWMN_2214,163.3958099,186.9493371,139.8422828,0.748022352,-0.418846715,0.448124173,0.634316611,no,,,,,
NWMN_2215,2194.403735,2343.773024,2045.034447,0.872539459,-0.196707718,0.82541495,0.909073767,no,,,,,
NWMN_2216,24.06211109,17.87621911,30.24800308,1.692080573,0.758798268,0.153393198,0.313873475,no,,,,,
NWMN_2217,6527.296536,9356.392597,3698.200475,0.395259224,-1.339128965,0.064249486,0.176534078,no,,,,,
NWMN_2218,10783.98714,12807.84262,8760.131664,0.683966217,-0.548003027,0.437875139,0.626941226,no,,,,,
NWMN_2219,2612.621044,3168.65221,2056.589878,0.649042477,-0.623615196,0.509083887,0.685688761,no,,,,,
NWMN_2220,429.3078478,533.5891883,325.0265072,0.609132483,-0.715172054,0.16553522,0.332981933,no,,,,,
NWMN_2221,1427.583422,1624.755793,1230.41105,0.757289837,-0.401082527,0.441843692,0.628833097,no,,,,,
NWMN_2222,408.9828583,447.8445758,370.1211407,0.82644998,-0.27500059,0.550091553,0.720183551,no,,,,,
NWMN_2223,731.9711982,870.6585782,593.2838182,0.681419598,-0.553384655,0.544714078,0.715245168,no,,,,,
NWMN_2224,19440.03299,37493.75816,1386.307819,0.036974363,-4.757330903,2.40E-10,1.04E-08,yes,alpha glucose tranportet,,,,
NWMN_2225,922.9919006,903.8488729,942.1349283,1.042358913,0.059852122,0.671943001,0.809710121,no,,,,,
NWMN_2226,3702.050141,4205.408694,3198.691588,0.760613729,-0.394764116,0.620240393,0.770519795,no,,,,,
NWMN_2227,1887.454616,930.4464094,2844.462823,3.057094739,1.612161262,0.001588541,0.00978976,yes,Na+/H+ antiporter family protein,,,,
NWMN_2228,354.7441551,364.7452968,344.7430133,0.945160956,-0.081368061,0.941069641,0.971592965,no,,,,,
NWMN_2229,15475.80936,26886.28587,4065.332854,0.151204702,-2.725425088,0.007019183,0.033408242,yes,"oxidoreductase, short chain dehydrogenase/reductase family protein",,,,
NWMN_2230,677.0415398,990.892267,363.1908125,0.366529061,-1.448000504,0.001713332,0.01043575,yes,"This model represents a subfamily of amidohydrolases which are a subset of those sequences detected by pfam01546. Included within this group are hydrolases of hippurate (N-benzylglycine), indoleacetic acid (IAA) N-conjugates of amino acids, N-acetyl-L-amino acids and aminobenzoylglutamate. These hydrolases are of the carboxypeptidase-type, most likely utilizing a zinc ion in the active site [Protein fate, Degradation of proteins, peptides, and glycopeptides",,,,
NWMN_2231,1325.343947,2205.045918,445.6419755,0.202100996,-2.306851666,8.12E-06,0.00010402,yes,"hutI, catalyzing the hydrolysis of 4-imidazolone-5-propionate to N-formimidoyl-L-glutamate, the third step in the histidine degradation pathway ",,,,
NWMN_2232,911.5094423,1531.140248,291.8786367,0.190628283,-2.39116591,4.60E-07,7.91E-06,yes,hutU,,,,
NWMN_2233,685.9388199,1082.882862,288.9947779,0.266875382,-1.905761863,6.78E-05,0.000711457,yes,LysR family regulatory protein ,,,,
NWMN_2234,85.28806862,87.04265423,83.53348302,0.959684464,-0.059367956,1,1,no,,,,,
NWMN_2235,9521.857822,13375.93659,5667.779058,0.42372951,-1.238784488,0.018651329,0.07135567,no,,,,,
NWMN_2236,12059.29575,9616.234599,14502.3569,1.508111803,0.592743386,0.147525433,0.306182649,no,,,,,
NWMN_2237,1878.591223,2017.958024,1739.224422,0.861873439,-0.214452061,0.888420742,0.942340282,no,,,,,
NWMN_2238,1717.264777,2030.181987,1404.347567,0.691734818,-0.531709019,0.3904741,0.584704197,no,,,,,
NWMN_2239,1108.160287,1367.968586,848.3519888,0.620154583,-0.68930022,0.213624159,0.394208988,no,,,,,
NWMN_2240,335.3982528,381.7842243,289.0122814,0.757004253,-0.40162669,0.395344041,0.59030513,no,,,,,
NWMN_2241,1031.992574,912.1542404,1151.830908,1.262758925,0.336579238,0.418328602,0.60998473,no,,,,,
NWMN_2242,519.0115897,410.2619317,627.7612478,1.530147448,0.61367068,0.275949735,0.465798875,no,,,,,
NWMN_2243,332.4028171,492.1712373,172.6343969,0.350760841,-1.511440403,0.024942837,0.090258495,no,,,,,
NWMN_2244,43.27357423,60.01102435,26.53612412,0.442187488,-1.177269891,0.060055996,0.167835633,no,,,,,
NWMN_2245,270.3558345,311.9576829,228.7539861,0.73328531,-0.447553458,0.412973525,0.605895463,no,,,,,
NWMN_2246,1707.706381,2863.970641,551.4421207,0.192544614,-2.376735329,0.009634571,0.042838685,yes,sodium/glutamate symporter,,,,
NWMN_2247,3121.011566,3271.645339,2970.377793,0.907915585,-0.139369927,0.841469063,0.918062072,no,,,,,
NWMN_2248,1313.957965,1144.525355,1483.390574,1.29607489,0.374149082,0.570058279,0.734372357,no,,,,,
NWMN_2249,2032.889831,1992.902568,2072.877094,1.040129672,0.056763399,0.866858443,0.931098449,no,,,,,
NWMN_2250,1643.814413,1635.614055,1652.014771,1.010027253,0.014394221,0.84300129,0.919349905,no,,,,,
NWMN_2251,4148.2543,4370.95735,3925.551251,0.898098731,-0.15505404,0.92432265,0.961869807,no,,,,,
NWMN_2252,1255.111233,1581.123069,929.0993982,0.587619912,-0.767044812,0.237632203,0.422978846,no,,,,,
NWMN_2253,2102.207731,3273.290137,931.1253243,0.284461592,-1.813694221,0.000436744,0.003416802,yes,drug resistance transporter EmrB/QacA subfamily protein (MFS Family),,,,
NWMN_2254,896.5151752,1639.860419,153.1699312,0.093404249,-3.420368007,8.35E-10,3.36E-08,yes,similar to multidrug resistance protein A ,,,,
NWMN_2255,1734.650785,1797.99938,1671.302189,0.929534352,-0.105419912,0.860690363,0.928181559,no,,,,,
NWMN_2256,1085.292591,1482.477258,688.1079248,0.464160864,-1.107303209,0.026973757,0.094897721,no,,,,,
NWMN_2257,6060.175375,2306.384349,9813.966401,4.255130506,2.08920338,7.63E-05,0.000784883,yes,tcaA teicoplanin resistance associated protein A,,,,
NWMN_2258,11926.61587,7394.60281,16458.62892,2.225762403,1.154299595,0.010007409,0.043874766,yes,tcaR,,,,
NWMN_2259,9234.065441,6155.563522,12312.56736,2.000233986,1.000168775,0.027272445,0.095526675,no,,,,,
NWMN_2260,29.18476945,13.98100256,44.38853634,3.174917975,1.66671932,0.001062884,0.007066963,yes,transposase,,,,
NWMN_2261,117.5684432,117.3873154,117.749571,1.003085985,0.00444528,0.695067091,0.824877906,no,,,,,
NWMN_2262,88.79162335,61.77023137,115.8130153,1.874900138,0.906813756,0.062754037,0.173887908,no,,,,,
NWMN_2263,427.3941465,431.9358849,422.8524081,0.978970312,-0.030662985,0.743975577,0.858552618,no,,,,,
NWMN_2264,1130.107342,1235.372627,1024.842057,0.829581322,-0.269544683,0.502485747,0.681014137,no,,,,,
NWMN_2265,349.5109533,464.8925184,234.1293882,0.503620469,-0.989591174,0.057780222,0.163045053,no,,,,,
NWMN_2266,400.2248325,486.0396075,314.4100574,0.646881556,-0.628426517,0.164743404,0.331900166,no,,,,,
NWMN_2267,3542.437765,4264.879944,2819.995586,0.661213357,-0.596812226,0.223258306,0.406532371,no,,,,,
NWMN_2268,7819.591784,9126.038865,6513.144703,0.71368803,-0.486634518,0.463953492,0.647947875,no,,,,,
NWMN_2269,2955.312605,3128.628965,2781.996246,0.889206191,-0.169410102,0.713869215,0.838068689,no,,,,,
NWMN_2270,10966.97962,13177.89678,8756.06246,0.664450679,-0.58976598,0.238191922,0.423686516,no,,,,,
NWMN_2271,513.6923376,263.6761957,763.7084796,2.896387661,1.53425471,0.001530286,0.009543287,yes,,,,,
NWMN_2272,2886.383922,4351.732192,1421.035653,0.326544831,-1.614647023,0.114809468,0.257287427,no,,,,,
NWMN_2273,766.3669503,587.9349307,944.79897,1.606978801,0.684350897,0.082860049,0.206793991,no,,,,,
NWMN_2274,1823.178809,832.3872556,2813.970363,3.380602411,1.757280352,0.000767248,0.005389297,yes,,,,,
NWMN_2275,1835.446482,1164.940397,2505.952566,2.151142302,1.105102965,0.007781409,0.036308612,yes,,,,,
NWMN_2276,311.6568757,236.7040464,386.609705,1.633304166,0.707793485,0.125373505,0.273228497,no,,,,,
NWMN_2277,1304.259013,2049.83403,558.6839955,0.272550844,-1.875402706,0.000423849,0.003335894,yes,,,,,
NWMN_2278,1515.191959,2178.295045,852.0888725,0.391172387,-1.354123561,0.021426896,0.080212721,no,,,,,
NWMN_2279,14741.84398,26170.61155,3313.076405,0.126595299,-2.981704258,0.007312393,0.034677465,yes,,,,,
NWMN_2280,1773.475393,3254.802545,292.1482417,0.089759129,-3.477797512,0.006197318,0.030145495,yes,,,,,
NWMN_2281,2200.809482,1531.932872,2869.686092,1.873245326,0.905539851,0.079956295,0.203881063,no,,,,,
NWMN_2282,12217.45803,19327.15922,5107.756844,0.264278717,-1.919867848,0.081878827,0.205956864,no,,,,,
NWMN_2283,2265.749547,2612.115348,1919.383747,0.734800532,-0.444575425,0.727615696,0.848019543,no,,,,,
NWMN_2284,19401.69632,16573.55558,22229.83705,1.341283525,0.423614231,0.242428081,0.429467509,no,,,,,
NWMN_2285,1514.603214,827.2462328,2201.960195,2.661795373,1.412399667,0.003100782,0.017165979,yes,,,,,
NWMN_2286,2332.428553,2722.203824,1942.653281,0.713632559,-0.486746656,0.705168604,0.83075093,no,,,,,
NWMN_2287,1933.87791,2762.842242,1104.913578,0.39991917,-1.322219655,0.179295097,0.351197967,no,,,,,
NWMN_2288,1419.460278,2544.54896,294.3715952,0.115687141,-3.111699578,5.49E-06,7.39E-05,yes,,,,,
NWMN_2289,92.58997019,65.28139979,119.8985406,1.836641692,0.877070201,0.07674702,0.198629281,no,,,,,
NWMN_2290,172.0256991,143.2180616,200.8333367,1.402290566,0.487785318,0.202407144,0.38269889,no,,,,,
NWMN_2291,1687.168275,2275.147565,1099.188985,0.483128656,-1.04952067,0.030200412,0.102886149,no,,,,,
NWMN_2292,3056.326098,3588.947826,2523.704369,0.703187812,-0.50801803,0.173802608,0.34371159,no,,,,,
NWMN_2293,1519.434402,1790.641074,1248.227731,0.697084273,-0.520595016,0.170084976,0.338228343,no,,,,,
NWMN_2294,948.7786101,1321.209242,576.3479778,0.436227631,-1.196846941,0.008044472,0.037269869,yes,,,,,
NWMN_2295,201.2828464,361.4548052,41.11088761,0.113737283,-3.136222844,0.001481158,0.009325942,yes,,,,,
NWMN_2296,966.4434661,1739.956448,192.9304841,0.110882364,-3.172898175,0.000302685,0.002526583,yes,,,,,
NWMN_2297,1365.508768,2490.973202,240.0443336,0.096365683,-3.375336715,2.43E-08,5.94E-07,yes,,,,,
NWMN_2298,1161.019248,1838.892365,483.1461312,0.262737581,-1.928305523,0.000128978,0.001239043,yes,,,,,
NWMN_2299,251.8448698,411.0130561,92.67668346,0.225483551,-2.148905901,2.30E-06,3.39E-05,yes,,,,,
NWMN_2300,699.7393093,1018.36182,381.1167988,0.37424498,-1.417945131,0.019161417,0.073199973,no,,,,,
NWMN_2301,122.4271099,148.5573137,96.29690603,0.648213835,-0.625458282,0.354045268,0.548258302,no,,,,,
NWMN_2302,503.1780064,666.8840683,339.4719446,0.509041917,-0.974143635,0.149358167,0.308516119,no,,,,,
NWMN_2303,3223.365226,2684.304435,3762.426017,1.401639087,0.487114913,0.168643256,0.336899715,no,,,,,
NWMN_2304,34.95483956,7.842339797,62.06733933,7.914390466,2.984478244,2.18E-07,4.10E-06,yes,,,,,
NWMN_2305,511.6389568,438.5883837,584.6895298,1.333116771,0.414803155,0.21914959,0.400726296,no,,,,,
NWMN_2306,15164.82298,2324.095177,28005.55079,12.05008773,3.590971745,3.57E-09,1.24E-07,yes,AdcA; Zn-binding lipoprotein adcA-like protein,,,,
NWMN_2307,790.4340951,800.4507995,780.4173906,0.974972342,-0.036566802,0.72860098,0.848574798,no,,,,,
NWMN_2308,1720.09356,1507.53167,1932.655451,1.2819999,0.358396149,0.481151842,0.663806634,no,,,,,
NWMN_2309,519.2720538,483.1186498,555.4254577,1.14966677,0.201215758,0.647787614,0.7905974,no,,,,,
NWMN_2310,1013.635806,532.1686825,1495.10293,2.809453052,1.490289292,0.001243892,0.008166555,yes,,,,,
NWMN_2311,4289.393688,3197.461668,5381.325708,1.682999288,0.751034566,0.140260509,0.2962819,no,,,,,
NWMN_2312,3229.706627,2587.881739,3871.531515,1.496023352,0.581132695,0.277044037,0.467042624,no,,,,,
NWMN_2313,2479.654328,1877.736378,3081.572278,1.641110176,0.714672098,0.208145806,0.389045057,no,,,,,
NWMN_2314,2447.710919,2810.677517,2084.74432,0.741723057,-0.431047478,0.330334097,0.524081965,no,,,,,
NWMN_2315,13046.2332,9875.769393,16216.69701,1.642069227,0.71551495,0.123684398,0.271130312,no,gmpA,,,,
NWMN_2316,4643.777448,7998.311247,1289.243649,0.161189482,-2.633170485,0.036016851,0.115901518,no,,,,,
NWMN_2317,93803.38704,40201.11337,147405.6607,3.666705928,1.874484566,0.00283796,0.015879206,yes,immunoglobulin G-binding protein Sbi,,,,
NWMN_2318,11005.48251,19532.41733,2478.54769,0.126894058,-2.978303585,3.80E-08,8.72E-07,yes,gamma-hemolysin component A,,,,
NWMN_2319,2838.294474,3446.374913,2230.214036,0.647118811,-0.62789748,0.172809916,0.342604182,no,,,,,
NWMN_2320,3258.311792,4126.838597,2389.784987,0.579083706,-0.788156193,0.062408249,0.173113327,no,,,,,
NWMN_2321,65.84387744,78.52314272,53.16461216,0.677056602,-0.562651647,0.242000283,0.429000502,no,,,,,
NWMN_2322,170.4732208,148.8389056,192.1075359,1.290707796,0.368162426,0.630121531,0.778122665,no,,,,,
